Word,fiveStar,fourSar,threeStar,twoStar,oneStar,Score1,Score2
gazillionaire,104,24,14,5,1,0.9809523809523809,0.9104477611940298
permanently,252,139,94,82,251,0.0019880715705765406,0.08011049723756906
curbed,10,9,11,3,6,0.25,0.35714285714285715
radioshack,7,7,6,7,5,0.16666666666666666,0.07692307692307693
spanned,20,22,10,9,5,0.6,0.5
shooter,338,215,105,49,49,0.7467700258397932,0.6989247311827957
threecheese,12,10,10,3,1,0.8461538461538461,0.6923076923076923
shootin,10,6,7,2,1,0.8181818181818182,0.6842105263157895
1215pm,13,14,16,10,24,-0.2972972972972973,-0.11475409836065574
storefront,424,379,159,74,65,0.7341513292433538,0.7048832271762208
mediocre,1551,2623,6725,9466,5940,-0.5859030837004405,-0.5736465781409602
robb,29,5,1,6,3,0.8125,0.5813953488372093
road,6944,5448,2983,1765,2626,0.45120167189132704,0.47673240779360065
roar,49,70,31,22,12,0.6065573770491803,0.5555555555555556
roam,272,259,94,41,74,0.5722543352601156,0.6439628482972136
rode,485,367,180,102,147,0.5348101265822784,0.547683923705722
rock,9933,8172,3831,2382,2472,0.6014510278113664,0.5771592839409382
roby,13,3,1,0,0,1.0,1.0
roca,29,24,10,1,3,0.8125,0.8596491228070176
robe,342,233,105,104,106,0.5267857142857143,0.46496815286624205
robs,51,19,11,5,19,0.45714285714285713,0.48936170212765956
robo,8,10,0,6,18,-0.38461538461538464,-0.14285714285714285
dozen,4649,3792,1644,1179,1398,0.5376219613031256,0.532220003630423
dozed,51,19,12,15,15,0.5454545454545454,0.4
rods,88,45,23,14,59,0.19727891156462585,0.2912621359223301
curate,8,3,4,0,1,0.7777777777777778,0.8333333333333334
haricots,27,32,22,7,2,0.8620689655172413,0.7352941176470589
monsoon,207,108,45,38,58,0.5622641509433962,0.5328467153284672
rofl,11,6,3,2,5,0.375,0.4166666666666667
roja,47,58,26,11,6,0.7735849056603774,0.7213114754098361
chiligarlic,4,9,2,3,1,0.6,0.5294117647058824
roid,6,5,5,4,19,-0.52,-0.35294117647058826
tricolore,13,17,6,6,1,0.8571428571428571,0.6216216216216216
rolf,20,1,0,2,4,0.6666666666666666,0.5555555555555556
role,504,339,167,137,193,0.44619799139167865,0.4373401534526854
ejected,8,11,7,7,18,-0.38461538461538464,-0.13636363636363635
roll,20496,21762,10780,6715,5401,0.5828860485770553,0.5543458270496928
roks,1,2,15,0,1,0.0,0.5
roku,190,172,82,73,38,0.6666666666666666,0.5306553911205074
deuchars,2,18,7,2,0,1.0,0.8181818181818182
roka,210,107,40,33,24,0.7948717948717948,0.6951871657754011
essayez,39,62,6,1,1,0.95,0.9611650485436893
rojo,93,77,31,15,6,0.8787878787878788,0.7801047120418848
essayer,198,283,81,14,8,0.9223300970873787,0.9125248508946322
rong,6,4,1,2,3,0.3333333333333333,0.3333333333333333
rond,9,8,3,3,2,0.6363636363636364,0.5454545454545454
roni,32,20,7,14,10,0.5238095238095238,0.3684210526315789
romp,36,25,14,8,5,0.7560975609756098,0.6486486486486487
copying,40,33,23,18,27,0.19402985074626866,0.23728813559322035
romy,19,1,0,2,2,0.8095238095238095,0.6666666666666666
rome,304,212,82,26,20,0.8765432098765432,0.8362989323843416
roma,351,298,133,79,55,0.729064039408867,0.6577266922094508
romo,8,8,3,0,6,0.14285714285714285,0.45454545454545453
rolo,14,16,8,2,0,1.0,0.875
roly,8,7,1,0,0,1.0,1.0
rope,307,280,163,150,217,0.1717557251908397,0.23060796645702306
root,2832,1748,733,454,698,0.6045325779036828,0.59804605722261
ropa,85,109,64,32,14,0.7171717171717171,0.6166666666666667
roof,2345,1373,727,562,900,0.4453004622496148,0.4355212355212355
rood,5,2,0,2,10,-0.3333333333333333,-0.2631578947368421
rook,20,8,1,4,3,0.7391304347826086,0.6
room,59969,68440,41110,33049,44620,0.14675539492680875,0.24621745164452294
uncorkd,8,5,2,3,1,0.7777777777777778,0.5294117647058824
rons,74,16,5,6,15,0.6629213483146067,0.6216216216216216
rony,32,0,0,0,0,1.0,1.0
roro,13,0,1,2,2,0.7333333333333333,0.5294117647058824
roth,67,15,11,13,6,0.8356164383561644,0.6237623762376238
roti,452,499,202,75,63,0.7553398058252427,0.7465564738292011
rots,2,1,1,3,15,-0.7647058823529411,-0.7142857142857143
roto,19,6,2,0,7,0.46153846153846156,0.5625
rosy,44,22,8,6,6,0.76,0.6923076923076923
rotd,25,37,17,4,4,0.7241379310344828,0.7714285714285715
rotc,13,1,1,5,2,0.7333333333333333,0.3333333333333333
rote,15,13,10,4,3,0.6666666666666666,0.6
ross,562,523,397,194,186,0.5026737967914439,0.4812286689419795
rosu,8,7,8,1,0,1.0,0.875
rory,49,4,1,0,7,0.75,0.7666666666666667
rose,2632,1735,766,342,431,0.7185765589291544,0.6992217898832684
rosa,458,283,115,60,79,0.7057728119180633,0.6840909090909091
weekender,14,11,6,3,2,0.75,0.6666666666666666
creperies,13,9,5,6,1,0.8571428571428571,0.5172413793103449
roux,48,59,29,25,20,0.4117647058823529,0.40789473684210525
roue,7,3,2,3,1,0.75,0.42857142857142855
roxy,146,46,16,8,14,0.825,0.794392523364486
lifesized,18,22,12,3,2,0.8,0.7777777777777778
bilder,12,20,6,5,0,1.0,0.7297297297297297
roxi,13,2,0,1,1,0.8571428571428571,0.7647058823529411
rows,1090,979,410,213,155,0.751004016064257,0.6979893311448502
mitarbeiter,43,23,19,18,16,0.4576271186440678,0.32
rowe,20,4,3,1,3,0.7391304347826086,0.7142857142857143
roys,465,324,130,111,39,0.8452380952380952,0.6805111821086262
lebensmittel,1,11,1,3,0,1.0,0.6
consistenly,24,19,6,5,3,0.7777777777777778,0.6862745098039216
openair,71,90,40,23,12,0.7108433734939759,0.6428571428571429
knackig,12,25,10,0,1,0.8461538461538461,0.9473684210526315
pumping,331,317,153,95,113,0.49099099099099097,0.514018691588785
consistency,2284,2517,1757,1295,798,0.48215444516547695,0.3928053379750508
consistence,13,13,10,3,8,0.23809523809523808,0.40540540540540543
lavenue,97,67,24,17,7,0.8653846153846154,0.7446808510638298
rpgs,17,4,3,0,1,0.8888888888888888,0.9090909090909091
wereok,0,4,7,5,2,-1.0,-0.2727272727272727
werent,7942,11457,9890,7693,7811,0.00831587634101441,0.1115949918345128
murrayfield,13,23,15,1,1,0.8571428571428571,0.8947368421052632
openand,8,4,7,4,4,0.3333333333333333,0.2
reassures,23,6,2,3,6,0.5862068965517241,0.5263157894736842
reassured,419,118,33,56,197,0.36038961038961037,0.3594936708860759
vineyard,63,43,19,8,8,0.7746478873239436,0.7377049180327869
rpms,10,3,0,3,8,0.1111111111111111,0.08333333333333333
parathas,16,7,5,3,4,0.6,0.5333333333333333
vineripened,11,14,1,7,0,1.0,0.5625
repackage,9,2,1,1,5,0.2857142857142857,0.29411764705882354
vertigo,37,30,18,5,22,0.2542372881355932,0.425531914893617
twizzlers,6,15,8,9,3,0.3333333333333333,0.2727272727272727
expiration,94,130,137,125,374,-0.5982905982905983,-0.38035961272475793
deserving,448,215,149,95,151,0.4958263772954925,0.45874587458745875
vertige,7,6,2,3,1,0.75,0.5294117647058824
kingqueen,6,8,2,0,0,1.0,1.0
gteaux,47,47,14,1,1,0.9583333333333334,0.9583333333333334
sirricos,7,21,14,5,3,0.4,0.5555555555555556
fewest,4,5,5,2,4,0.0,0.2
stream,409,514,200,125,141,0.48727272727272725,0.552565180824222
hirsch,9,3,3,1,3,0.5,0.5
streak,229,160,64,60,75,0.506578947368421,0.4847328244274809
fricassee,37,18,6,0,0,1.0,1.0
bavaria,18,33,4,3,1,0.8947368421052632,0.8545454545454545
pumpkin,3528,2827,1029,461,326,0.8308251167618059,0.7796135536264351
gesamten,5,8,4,0,2,0.42857142857142855,0.7333333333333333
variables,31,21,10,7,11,0.47619047619047616,0.4857142857142857
sticker,509,494,305,259,520,-0.010689990281827016,0.12570145903479238
bundling,8,3,3,4,20,-0.42857142857142855,-0.37142857142857144
stardust,55,54,23,10,14,0.5942028985507246,0.6390977443609023
sticked,3,8,6,6,5,-0.25,0.0
sunburned,14,17,14,1,5,0.47368421052631576,0.6756756756756757
swiftly,197,155,67,34,47,0.6147540983606558,0.625866050808314
dalcool,24,38,14,7,6,0.6,0.6533333333333333
stickin,5,12,2,3,2,0.42857142857142855,0.5454545454545454
naturels,11,10,6,1,0,1.0,0.9090909090909091
branchs,7,5,4,3,7,0.0,0.09090909090909091
branche,16,15,7,1,0,1.0,0.9375
serendipitys,15,27,21,15,3,0.6666666666666666,0.4
weekendwe,2,7,2,2,3,-0.2,0.2857142857142857
livingsocial,149,144,49,62,126,0.08363636363636363,0.2182952182952183
nehmen,26,41,21,12,8,0.5294117647058824,0.5402298850574713
serendipity3,5,12,3,4,1,0.6666666666666666,0.5454545454545454
circuses,10,10,1,0,1,0.8181818181818182,0.9047619047619048
freebies,191,201,78,49,62,0.5098814229249012,0.558648111332008
smirnoff,31,59,22,22,28,0.05084745762711865,0.2857142857142857
victims,62,38,21,28,90,-0.18421052631578946,-0.08256880733944955
victime,10,16,2,2,0,1.0,0.8571428571428571
economy,512,624,371,375,577,-0.05968778696051423,0.08812260536398467
strata,28,23,18,3,5,0.696969696969697,0.7288135593220338
straps,163,80,32,34,75,0.3697478991596639,0.3806818181818182
errand,112,85,44,31,45,0.4267515923566879,0.4432234432234432
errant,28,29,14,12,11,0.4358974358974359,0.425
pressurized,9,5,9,3,5,0.2857142857142857,0.2727272727272727
strand,116,62,38,65,90,0.1262135922330097,0.06906906906906907
deathly,61,44,20,25,46,0.14018691588785046,0.19318181818181818
langostinos,8,8,3,1,1,0.7777777777777778,0.7777777777777778
loafer,7,3,5,0,2,0.5555555555555556,0.6666666666666666
accusations,10,5,3,12,78,-0.7727272727272727,-0.7142857142857143
melodramatic,5,4,4,2,5,0.0,0.125
halfstep,2,3,4,4,3,-0.2,-0.16666666666666666
strays,50,20,12,10,15,0.5384615384615384,0.47368421052631576
pheonix,66,24,5,10,15,0.6296296296296297,0.5652173913043478
halfstar,11,33,23,7,7,0.2222222222222222,0.5172413793103449
straws,305,423,323,246,266,0.06830122591943957,0.17419354838709677
strada,20,15,14,4,3,0.7391304347826086,0.6666666666666666
zubereitung,14,15,14,2,1,0.8666666666666667,0.8125
spagos,25,18,11,10,3,0.7857142857142857,0.5357142857142857
spagym,6,10,10,2,0,1.0,0.7777777777777778
recherche,35,46,25,2,3,0.8421052631578947,0.8837209302325582
strain,131,98,51,35,54,0.41621621621621624,0.44025157232704404
strait,72,29,15,14,35,0.34579439252336447,0.3466666666666667
wildcats,7,13,5,3,5,0.16666666666666666,0.42857142857142855
crivello,11,3,1,2,0,1.0,0.75
intimacy,189,174,76,33,25,0.7663551401869159,0.7244655581947743
tricolored,16,17,14,7,5,0.5238095238095238,0.4666666666666667
berwiegend,6,12,2,3,2,0.5,0.5652173913043478
buttonup,8,13,9,2,4,0.3333333333333333,0.5555555555555556
cushings,8,1,1,2,5,0.23076923076923078,0.125
certification,155,36,12,20,51,0.5048543689320388,0.4580152671755725
weidner,2,6,1,3,6,-0.5,-0.058823529411764705
terrorists,17,9,4,8,18,-0.02857142857142857,0.0
cleansers,40,16,8,6,5,0.7777777777777778,0.6716417910447762
offsets,16,24,11,5,4,0.6,0.6326530612244898
stylethe,7,7,6,2,0,1.0,0.75
poorest,5,4,12,34,130,-0.9259259259259259,-0.8959537572254336
wheelhouse,18,31,16,8,5,0.5652173913043478,0.5806451612903226
stoneware,3,11,5,1,1,0.5,0.75
classiest,117,101,39,12,12,0.813953488372093,0.8016528925619835
loader,16,12,6,5,5,0.5238095238095238,0.47368421052631576
sighted,17,17,14,5,20,-0.08108108108108109,0.15254237288135594
loaded,3409,3401,1415,868,745,0.641309581126625,0.6170010685029087
enrolling,51,10,7,4,21,0.4166666666666667,0.4186046511627907
madagascar,104,57,13,6,2,0.9622641509433962,0.9053254437869822
manchego,418,390,136,54,17,0.9218390804597701,0.838452787258248
jabroni,9,3,3,0,1,0.8,0.8461538461538461
uncomplicated,59,45,18,20,12,0.6619718309859155,0.5294117647058824
sightly,4,7,6,1,7,-0.2727272727272727,0.15789473684210525
carolinian,10,9,2,0,0,1.0,1.0
wildcard,20,22,9,4,1,0.9047619047619048,0.7872340425531915
rsos,13,12,3,0,8,0.23809523809523808,0.5151515151515151
peeling,204,168,181,272,449,-0.37519142419601836,-0.3193046660567246
salient,4,4,1,2,5,-0.1111111111111111,0.06666666666666667
sportswear,17,18,12,3,4,0.6190476190476191,0.6666666666666666
frigidaire,6,3,4,0,23,-0.5862068965517241,-0.4375
sights,422,333,131,66,45,0.8072805139186295,0.74364896073903
aquino,6,1,0,0,12,-0.3333333333333333,-0.2631578947368421
rsvp,112,79,33,27,45,0.4267515923566879,0.4524714828897338
spanks,10,6,2,2,1,0.8181818181818182,0.6842105263157895
rsum,15,27,12,11,4,0.5789473684210527,0.47368421052631576
spanky,10,5,1,1,3,0.5384615384615384,0.5789473684210527
plastering,14,6,6,6,9,0.21739130434782608,0.14285714285714285
cetait,14,23,12,3,3,0.6470588235294118,0.7209302325581395
heaved,3,6,0,3,12,-0.6,-0.25
heaven,9920,4500,898,391,280,0.9450980392156862,0.9110728248625009
unhappy,713,515,511,929,2020,-0.4782290523234541,-0.41201819487670577
swigging,6,7,6,1,1,0.7142857142857143,0.7333333333333333
stonewall,27,7,0,0,1,0.9285714285714286,0.9428571428571428
uncover,28,11,8,2,11,0.4358974358974359,0.5
22person,3,9,7,4,1,0.5,0.4117647058823529
intimate,4870,3809,1061,336,119,0.9522950491080376,0.9003722356032406
sighed,40,34,46,104,136,-0.5454545454545454,-0.5286624203821656
buttoned,13,9,8,3,9,0.18181818181818182,0.29411764705882354
yellowed,8,7,4,13,18,-0.38461538461538464,-0.34782608695652173
wellused,6,9,5,3,1,0.7142857142857143,0.5789473684210527
breakdowns,12,10,7,2,11,0.043478260869565216,0.2571428571428571
rtos,3,3,4,4,4,-0.14285714285714285,-0.14285714285714285
rtro,18,18,13,0,1,0.8947368421052632,0.9459459459459459
devolved,5,2,6,4,9,-0.2857142857142857,-0.3
stride,163,101,50,29,22,0.7621621621621621,0.6761904761904762
strict,490,462,294,176,239,0.3443072702331962,0.3928310168251646
bezglich,3,6,2,4,1,0.5,0.2857142857142857
dredged,14,24,17,14,10,0.16666666666666666,0.22580645161290322
characteristic,80,86,59,35,28,0.48148148148148145,0.4497816593886463
uncouth,14,17,8,8,15,-0.034482758620689655,0.14814814814814814
bundlets,19,7,0,0,1,0.9,0.9259259259259259
comforters,92,107,56,52,60,0.21052631578947367,0.2797427652733119
hexagonal,8,5,1,2,0,1.0,0.7333333333333333
hausgemachte,17,9,4,3,0,1.0,0.7931034482758621
strike,490,522,494,732,1089,-0.3793540215326156,-0.2855630074126368
soyrizo,32,30,13,5,9,0.5609756097560976,0.631578947368421
endorphin,14,8,2,1,0,1.0,0.9130434782608695
supremes,19,9,9,5,13,0.1875,0.21739130434782608
ruck,46,3,2,0,2,0.9166666666666666,0.9215686274509803
rubs,246,135,84,50,50,0.6621621621621622,0.5841995841995842
rubz,13,2,0,0,1,0.8571428571428571,0.875
ruby,276,277,157,86,79,0.5549295774647888,0.5403899721448467
rube,10,8,8,9,5,0.3333333333333333,0.125
rues,20,36,15,4,3,0.7391304347826086,0.7777777777777778
prfrez,4,6,3,2,2,0.3333333333333333,0.42857142857142855
rudy,211,45,9,6,36,0.708502024291498,0.7181208053691275
rude,2326,3786,5389,9177,33079,-0.8686061290778139,-0.7472709229242475
rudd,18,1,2,2,3,0.7142857142857143,0.5833333333333334
restruants,8,5,1,0,3,0.45454545454545453,0.625
rugs,247,157,64,62,97,0.436046511627907,0.4351687388987567
ruff,75,22,9,12,19,0.5957446808510638,0.515625
ruiz,59,3,5,0,6,0.8153846153846154,0.8235294117647058
ruin,852,751,453,502,1106,-0.12972420837589377,-0.0015571473061351605
ruhe,18,8,4,5,5,0.5652173913043478,0.4444444444444444
rule,970,991,707,582,808,0.09111361079865017,0.17039689644882125
rula,50,102,69,39,20,0.42857142857142855,0.44075829383886256
prfres,7,7,2,1,1,0.75,0.75
rung,96,87,104,142,194,-0.33793103448275863,-0.2947976878612717
rund,10,22,11,1,2,0.6666666666666666,0.8285714285714286
rump,40,37,22,7,6,0.7391304347826086,0.7111111111111111
enable,35,38,10,12,20,0.2727272727272727,0.3904761904761905
rums,65,66,11,7,0,1.0,0.8985507246376812
huskies,23,9,2,2,7,0.5333333333333333,0.5609756097560976
rumi,2,10,3,2,1,0.3333333333333333,0.6
rume,9,18,2,3,2,0.6363636363636364,0.6875
cushions,245,259,131,107,140,0.2727272727272727,0.3422103861517976
classical,326,207,78,32,16,0.9064327485380117,0.8347676419965576
affectionate,26,13,7,4,3,0.7931034482758621,0.6956521739130435
cushiony,22,22,8,3,2,0.8333333333333334,0.7959183673469388
playersinger,5,9,3,1,1,0.6666666666666666,0.75
runt,6,4,12,8,4,0.2,-0.09090909090909091
runs,3221,2117,963,605,1135,0.4788797061524334,0.5083356880474711
ruth,357,190,122,87,89,0.600896860986547,0.5131396957123098
timedate,6,4,0,0,6,0.0,0.25
rust,77,44,56,64,146,-0.3094170403587444,-0.2688821752265861
russ,228,44,9,10,44,0.6764705882352942,0.6687116564417178
ruse,14,5,11,9,15,-0.034482758620689655,-0.11627906976744186
centennial,411,241,103,73,222,0.2985781990521327,0.37697993664202745
threader,64,25,8,11,4,0.8823529411764706,0.7115384615384616
dpart,18,22,14,9,7,0.44,0.42857142857142855
rush,5572,5534,3395,2183,2379,0.40158470632624826,0.4176665815675262
threaded,402,108,32,38,53,0.7670329670329671,0.697171381031614
naturals,13,7,4,4,2,0.7333333333333333,0.5384615384615384
vocabulary,70,44,26,18,57,0.10236220472440945,0.20634920634920634
controls,215,194,99,83,69,0.5140845070422535,0.45811051693404636
copycat,13,12,7,9,6,0.3684210526315789,0.25
burgeoning,38,25,12,7,1,0.9487179487179487,0.7746478873239436
strewn,83,107,86,92,96,-0.07262569832402235,0.005291005291005291
harmonica,15,24,11,3,3,0.6666666666666666,0.7333333333333333
miscounted,1,10,0,2,8,-0.7777777777777778,0.047619047619047616
blackhawks,45,37,11,6,14,0.5254237288135594,0.6078431372549019
fathers,670,471,249,221,335,0.3333333333333333,0.3447259870359458
epipen,1,11,2,10,8,-0.7777777777777778,-0.2
rver,10,4,4,1,2,0.6666666666666666,0.6470588235294118
comprehend,85,61,46,61,124,-0.18660287081339713,-0.11782477341389729
comforting,1356,904,237,83,77,0.892533147243545,0.8677685950413223
reconciled,3,4,3,3,6,-0.3333333333333333,-0.125
branden,36,4,0,1,5,0.7560975609756098,0.7391304347826086
branded,135,177,98,48,50,0.4594594594594595,0.5219512195121951
sunprint,3,3,7,1,2,0.2,0.3333333333333333
mercado,50,42,9,13,5,0.8181818181818182,0.6727272727272727
doublefried,6,8,2,4,3,0.3333333333333333,0.3333333333333333
oenophile,10,16,1,2,0,1.0,0.8571428571428571
street,19711,21738,10213,6157,7158,0.4671926755740817,0.5137316485282303
brandie,11,5,0,1,0,1.0,0.8823529411764706
roaches,139,57,78,132,836,-0.7148717948717949,-0.6632302405498282
crotches,4,2,2,6,4,0.0,-0.25
polvoron,7,14,2,0,1,0.75,0.9090909090909091
stress,2519,735,312,294,792,0.521594684385382,0.49953917050691243
mozaik,26,0,0,0,0,1.0,1.0
brandon,1265,194,72,44,150,0.7879858657243817,0.7652752571082879
brandos,13,6,10,2,1,0.8571428571428571,0.7272727272727273
mccandless,18,1,0,0,0,1.0,1.0
strend,3,9,5,3,3,0.0,0.3333333333333333
walletfriendly,10,21,7,1,0,1.0,0.9375
asterisk,20,13,18,6,15,0.14285714285714285,0.2222222222222222
mozart,47,31,8,9,27,0.2702702702702703,0.3684210526315789
retournerai,64,104,60,29,28,0.391304347826087,0.49333333333333335
trembling,19,7,2,7,11,0.26666666666666666,0.18181818181818182
mercato,22,40,12,3,12,0.29411764705882354,0.6103896103896104
maultaschen,13,35,13,7,2,0.7333333333333333,0.6842105263157895
victorville,4,4,4,3,5,-0.1111111111111111,0.0
mercbar,10,9,2,1,0,1.0,0.9
beancheese,9,10,5,5,5,0.2857142857142857,0.3103448275862069
kettlebell,31,22,6,6,1,0.9375,0.7666666666666667
macademia,21,15,5,2,1,0.9090909090909091,0.8461538461538461
disconcertingly,4,2,8,2,0,1.0,0.5
crunchy,5211,5555,2414,1213,756,0.746606334841629,0.6907734589713388
nondescript,375,375,182,117,67,0.6968325791855203,0.6059957173447538
offsite,82,69,48,47,64,0.1232876712328767,0.15267175572519084
amplement,10,13,9,0,0,1.0,1.0
werden,267,340,163,81,60,0.6330275229357798,0.6229946524064172
blissfully,68,47,14,4,9,0.7662337662337663,0.796875
manchild,1,7,4,2,6,-0.7142857142857143,0.0
ricenot,2,4,7,4,1,0.3333333333333333,0.09090909090909091
narrative,24,32,12,18,21,0.06666666666666667,0.17894736842105263
circular,375,446,207,90,76,0.6629711751662971,0.6636271529888551
rollatini,52,54,18,7,13,0.6,0.6825396825396826
mathematician,6,5,4,1,3,0.3333333333333333,0.4666666666666667
sparta,11,4,2,0,1,0.8333333333333334,0.875
sparse,248,609,560,442,225,0.048625792811839326,0.12467191601049869
unflushed,1,2,4,7,12,-0.8461538461538461,-0.7272727272727273
demandez,19,23,9,3,1,0.9,0.8260869565217391
graphic,329,197,87,45,70,0.6491228070175439,0.641185647425897
scarowinds,8,15,12,0,8,0.0,0.4838709677419355
demandes,8,5,9,2,1,0.7777777777777778,0.625
demander,53,95,38,32,29,0.2926829268292683,0.41626794258373206
arlecchino,26,8,13,1,4,0.7333333333333333,0.7435897435897436
demanded,132,102,98,155,914,-0.7476099426386233,-0.6408288564850345
detergent,100,105,60,49,68,0.19047619047619047,0.2732919254658385
sparce,5,10,19,16,6,-0.09090909090909091,-0.1891891891891892
meatpacking,3,9,2,1,1,0.5,0.7142857142857143
manchmal,34,61,22,5,3,0.8378378378378378,0.8446601941747572
sparen,2,5,4,4,4,-0.3333333333333333,-0.06666666666666667
spares,27,15,16,7,6,0.6363636363636364,0.5272727272727272
jessicas,37,8,4,1,9,0.6086956521739131,0.6363636363636364
spared,127,94,34,34,47,0.45977011494252873,0.46357615894039733
450pm,3,2,6,3,9,-0.5,-0.4117647058823529
25minutes,3,2,7,5,12,-0.6,-0.5454545454545454
